Thumbnail,Track Name,Author Time,Top Time,10k Time,10k Time % Difference,Top Time % Difference,10k Time Difference,Top Time Difference,Completed
https://core.trackmania.nadeo.live/maps/3ea4157d-9ca1-4b2e-bb5e-84060286d4dd/thumbnail.jpg,Winter 2025 - 1,24.783,23.208,24.035,3.02,6.36,0.7480000000000011,1.5750000000000028,False
https://core.trackmania.nadeo.live/maps/abf1f2cf-9841-469d-889a-410e4800b8de/thumbnail.jpg,Winter 2025 - 2,26.233,24.168,25.468,2.92,7.87,0.7650000000000006,2.0650000000000013,False
https://core.trackmania.nadeo.live/maps/6ff492c2-8005-4dec-a021-37179a5343d3/thumbnail.jpg,Winter 2025 - 3,26.312,24.821,25.607,2.68,5.67,0.7050000000000018,1.4909999999999997,False
https://core.trackmania.nadeo.live/maps/8bca3d04-3819-4998-ab0b-c17cc3f4cd71/thumbnail.jpg,Winter 2025 - 4,21.823,20.234,20.968,3.92,7.28,0.8550000000000004,1.5889999999999986,False
https://core.trackmania.nadeo.live/maps/57098da1-5083-4ef4-80a7-cfb1bfc5aedc/thumbnail.jpg,Winter 2025 - 5,28.714,26.428,27.67,3.64,7.96,1.043999999999997,2.285999999999998,False
https://core.trackmania.nadeo.live/maps/d7eac6da-9e42-4a4d-92a9-e197a177b549/thumbnail.jpg,Winter 2025 - 6,28.661,26.361,28.006,2.29,8.02,0.6550000000000011,2.3000000000000007,False
https://core.trackmania.nadeo.live/maps/e0cf439d-7994-46ff-9c48-65650516e578/thumbnail.jpg,Winter 2025 - 7,31.208,27.485,30.195,3.25,11.93,1.0129999999999981,3.722999999999999,False
https://core.trackmania.nadeo.live/maps/6167827b-8fd6-40cb-96f7-d2ce5ef51d4c/thumbnail.jpg,Winter 2025 - 8,31.496,30.194,31.216,0.89,4.13,0.2799999999999976,1.3019999999999996,False
https://core.trackmania.nadeo.live/maps/7a95c22f-ec47-4422-b78a-f0bdb1b9cadd/thumbnail.jpg,Winter 2025 - 9,28.908,27.001,28.505,1.39,6.6,0.40300000000000225,1.907,False
https://core.trackmania.nadeo.live/maps/b0ae596b-0116-4c66-b403-7f6ee22b94c2/thumbnail.jpg,Winter 2025 - 10,33.728,29.602,31.691,6.04,12.23,2.0370000000000026,4.126000000000001,False
https://core.trackmania.nadeo.live/maps/2af5afe7-7257-4b2f-a0fa-03834e381a4a/thumbnail.jpg,Winter 2025 - 11,41.902,39.255,41.618,0.68,6.32,0.2839999999999989,2.6469999999999985,False
https://core.trackmania.nadeo.live/maps/8876318f-3006-4277-9e74-301279dd13e5/thumbnail.jpg,Winter 2025 - 12,40.698,38.505,40.478,0.54,5.39,0.21999999999999886,2.192999999999998,False
https://core.trackmania.nadeo.live/maps/6092ee87-0f12-44d2-ac20-8654472a5901/thumbnail.jpg,Winter 2025 - 13,44.172,41.255,44.058,0.26,6.6,0.11399999999999721,2.9169999999999945,False
https://core.trackmania.nadeo.live/maps/dd6f23ad-601f-4007-b247-f1a75c2913c7/thumbnail.jpg,Winter 2025 - 14,35.901,33.614,35.834,0.19,6.37,0.06700000000000017,2.287000000000006,False
https://core.trackmania.nadeo.live/maps/1cce7ab3-bdd3-4423-8e7f-87f95bafb023/thumbnail.jpg,Winter 2025 - 15,37.08,32.933,36.88,0.54,11.18,0.19999999999999574,4.1469999999999985,False
https://core.trackmania.nadeo.live/maps/8b0078bf-5d2d-4834-b6f1-4f00d230e08c/thumbnail.jpg,Winter 2025 - 16,43.29,40.963,45.166,-4.33,5.38,-1.8759999999999977,2.326999999999998,False
https://core.trackmania.nadeo.live/maps/870f297f-74cb-41b5-8179-40bc39d61d10/thumbnail.jpg,Winter 2025 - 17,53.918,51.362,55.909,-3.69,4.74,-1.9909999999999997,2.5559999999999974,False
https://core.trackmania.nadeo.live/maps/0492de6b-04d5-43eb-a3fd-b6e409ad2f17/thumbnail.jpg,Winter 2025 - 18,51.922,48.565,53.678,-3.38,6.47,-1.7560000000000002,3.3569999999999993,False
https://core.trackmania.nadeo.live/maps/3d93ee0c-3ec0-49ae-b7ac-caebea38ffda/thumbnail.jpg,Winter 2025 - 19,48.782,46.084,50.464,-3.45,5.53,-1.6820000000000022,2.6979999999999933,False
https://core.trackmania.nadeo.live/maps/bca14f3f-b4f9-428a-b267-81aef1f5f0cf/thumbnail.jpg,Winter 2025 - 20,50.092,46.995,51.278,-2.37,6.18,-1.186,3.0970000000000013,False
https://core.trackmania.nadeo.live/maps/6199ff26-955e-4521-ac2d-2bf724cc9c1d/thumbnail.jpg,Winter 2025 - 21,53.893,52.488,57.854,-7.35,2.61,-3.9609999999999985,1.4050000000000011,False
https://core.trackmania.nadeo.live/maps/c6d2f202-4c72-4e7e-a175-36894b79b4d8/thumbnail.jpg,Winter 2025 - 22,72.829,69.337,77.667,-6.64,4.79,-4.838000000000008,3.4919999999999902,False
https://core.trackmania.nadeo.live/maps/229c75d5-4d3f-4945-b652-130524aa5e98/thumbnail.jpg,Winter 2025 - 23,57.573,55.445,61.841,-7.41,3.7,-4.268000000000001,2.128,False
https://core.trackmania.nadeo.live/maps/4009d66b-06f7-40ca-8767-4a532eefc1b5/thumbnail.jpg,Winter 2025 - 24,55.21,52.217,59.165,-7.16,5.42,-3.9549999999999983,2.993000000000002,False
https://core.trackmania.nadeo.live/maps/4ac6539c-0098-4528-acd8-393f88075fc7/thumbnail.jpg,Winter 2025 - 25,79.993,76.923,87.244,-9.06,3.84,-7.251000000000005,3.069999999999993,False
https://core.trackmania.nadeo.live/maps/9a76212e-b3c1-4450-8f4c-ba5966f3af1d/thumbnail.jpg,Fall 2024 - 1,30.001,25.743,28.031,6.57,14.19,1.9700000000000024,4.258000000000003,False
https://core.trackmania.nadeo.live/maps/5eac4750-8b8e-4487-87d1-bda63ef81d00/thumbnail.jpg,Fall 2024 - 2,27.777,24.837,25.638,7.7,10.58,2.1389999999999993,2.9400000000000013,False
https://core.trackmania.nadeo.live/maps/911c4f67-5d90-40e2-bc8d-dd9383d98deb/thumbnail.jpg,Fall 2024 - 3,31.989,28.125,30.32,5.22,12.08,1.6690000000000005,3.8640000000000008,False
https://core.trackmania.nadeo.live/maps/70e00988-8b0b-436b-b9d4-96851b6a4083/thumbnail.jpg,Fall 2024 - 4,27.321,25.495,26.182,4.17,6.68,1.139000000000003,1.8260000000000005,False
https://core.trackmania.nadeo.live/maps/767dcb42-f1c0-42e1-bf7c-f97c0305e9d5/thumbnail.jpg,Fall 2024 - 5,29.2,25.876,27.478,5.9,11.38,1.7219999999999978,3.323999999999998,False
https://core.trackmania.nadeo.live/maps/bb920e06-4fab-4d1f-b6f0-763168ff96d9/thumbnail.jpg,Fall 2024 - 6,31.957,29.178,31.108,2.66,8.7,0.8490000000000002,2.779,False
https://core.trackmania.nadeo.live/maps/6baf0019-f261-479f-8033-49f475a926fa/thumbnail.jpg,Fall 2024 - 7,33.675,31.964,32.981,2.06,5.08,0.6939999999999955,1.7109999999999985,False
https://core.trackmania.nadeo.live/maps/e82af8c0-7991-47e2-a45f-9584572af5d0/thumbnail.jpg,Fall 2024 - 8,23.541,20.088,22.871,2.85,14.67,0.6700000000000017,3.4529999999999994,False
https://core.trackmania.nadeo.live/maps/11703854-d6fd-40f1-b5d1-0ef7347f82f8/thumbnail.jpg,Fall 2024 - 9,27.511,25.753,26.938,2.08,6.39,0.5730000000000004,1.7579999999999991,False
https://core.trackmania.nadeo.live/maps/40805f0e-7913-4eea-95da-a6ce4efe532a/thumbnail.jpg,Fall 2024 - 10,33.333,29.775,31.764,4.71,10.67,1.568999999999999,3.558,False
https://core.trackmania.nadeo.live/maps/e02396d7-1a19-4e04-b7ec-a9a05f62c94d/thumbnail.jpg,Fall 2024 - 11,40.182,37.663,39.638,1.35,6.27,0.544000000000004,2.5190000000000055,False
https://core.trackmania.nadeo.live/maps/db092647-f28f-41ab-b64e-86867d9d21e2/thumbnail.jpg,Fall 2024 - 12,39.822,37.368,39.368,1.14,6.16,0.4540000000000006,2.4540000000000006,False
https://core.trackmania.nadeo.live/maps/83af63f7-ad71-43dd-8c67-834de8a207f4/thumbnail.jpg,Fall 2024 - 13,36.351,33.661,36.106,0.67,7.4,0.24499999999999744,2.6899999999999977,False
https://core.trackmania.nadeo.live/maps/8c791e58-d1ca-4c3a-a6c1-4355c17d301b/thumbnail.jpg,Fall 2024 - 14,34.55,31.768,34.286,0.76,8.05,0.2639999999999958,2.7819999999999965,False
https://core.trackmania.nadeo.live/maps/ec21ecf3-8fb8-4b2f-8a22-4ee008450892/thumbnail.jpg,Fall 2024 - 15,40.275,38.323,40.156,0.3,4.85,0.11899999999999977,1.9519999999999982,False
https://core.trackmania.nadeo.live/maps/a5d38926-32e3-41eb-b76d-c6e5493a6c36/thumbnail.jpg,Fall 2024 - 16,51.644,48.768,51.511,0.26,5.57,0.13299999999999557,2.8759999999999977,False
https://core.trackmania.nadeo.live/maps/5b4e2e0b-6b11-4d16-a90b-242ec39c6c05/thumbnail.jpg,Fall 2024 - 17,54.082,51.161,55.381,-2.4,5.4,-1.2989999999999995,2.9209999999999994,False
https://core.trackmania.nadeo.live/maps/e71ef85a-c1f9-4a19-87cd-2abd6b2642be/thumbnail.jpg,Fall 2024 - 18,38.382,35.856,38.281,0.26,6.58,0.10099999999999909,2.5259999999999962,False
https://core.trackmania.nadeo.live/maps/a0d99310-89f7-4b22-a315-bde1ee499f78/thumbnail.jpg,Fall 2024 - 19,69.224,62.78,69.794,-0.82,9.31,-0.5699999999999932,6.444000000000003,False
https://core.trackmania.nadeo.live/maps/4e25f2c5-f776-4447-9e89-a78e014b6e85/thumbnail.jpg,Fall 2024 - 20,36.858,33.247,36.78,0.21,9.8,0.07799999999999585,3.610999999999997,False
https://core.trackmania.nadeo.live/maps/d36f47d7-255a-46a0-abac-6d42953c637d/thumbnail.jpg,Fall 2024 - 21,48.939,47.67,51.191,-4.6,2.59,-2.2520000000000024,1.2689999999999984,False
https://core.trackmania.nadeo.live/maps/e555da33-6f89-4746-aeca-a5a113968dc7/thumbnail.jpg,Fall 2024 - 22,74.228,70.89,78.225,-5.38,4.5,-3.997,3.337999999999994,False
https://core.trackmania.nadeo.live/maps/30ce3448-135b-4bd5-af55-1a091359c9c6/thumbnail.jpg,Fall 2024 - 23,56.888,53.328,60.775,-6.83,6.26,-3.8870000000000005,3.559999999999995,False
https://core.trackmania.nadeo.live/maps/c38a5541-3c3e-4e5a-ac20-a740a8d21fa6/thumbnail.jpg,Fall 2024 - 24,51.622,48.047,54.388,-5.36,6.93,-2.7659999999999982,3.575000000000003,False
https://core.trackmania.nadeo.live/maps/f2c237a0-c455-45ba-b6e8-c4f917b997e4/thumbnail.jpg,Fall 2024 - 25,92.993,86.977,98.836,-6.28,6.47,-5.8430000000000035,6.015999999999991,False
https://core.trackmania.nadeo.live/maps/11f05603-58f4-4289-b643-d88e4d757015/thumbnail.jpg,Summer 2024 - 1,23.923,22.291,22.781,4.77,6.82,1.1419999999999995,1.631999999999998,False
https://core.trackmania.nadeo.live/maps/573e12c7-7b9e-4002-898d-8f8c6b121c88/thumbnail.jpg,Summer 2024 - 2,29.1,26.553,27.793,4.49,8.75,1.3070000000000022,2.5470000000000006,False
https://core.trackmania.nadeo.live/maps/d94e9bba-528d-48d6-83c6-e9bfe3755ad9/thumbnail.jpg,Summer 2024 - 3,30.438,28.183,29.128,4.3,7.41,1.3099999999999987,2.254999999999999,False
https://core.trackmania.nadeo.live/maps/43c4f1d4-52c3-4611-830f-cc1412ed8696/thumbnail.jpg,Summer 2024 - 4,31.507,28.596,29.916,5.05,9.24,1.591000000000001,2.9110000000000014,False
https://core.trackmania.nadeo.live/maps/b93b4462-0d8a-42b2-a497-dc79c5373fbc/thumbnail.jpg,Summer 2024 - 5,28.595,25.641,26.788,6.32,10.33,1.8069999999999986,2.9540000000000006,False
https://core.trackmania.nadeo.live/maps/29b5dc2c-4d6f-4d74-8ca3-5b6255ce2b7f/thumbnail.jpg,Summer 2024 - 6,31.524,29.763,31.062,1.47,5.59,0.46199999999999974,1.7609999999999992,False
https://core.trackmania.nadeo.live/maps/5adf2543-7841-4f28-88d3-f1f2c6cc63fc/thumbnail.jpg,Summer 2024 - 7,27.744,24.851,27.137,2.19,10.43,0.6069999999999993,2.8930000000000007,False
https://core.trackmania.nadeo.live/maps/ab512cb3-f415-4217-9d47-9344cece6461/thumbnail.jpg,Summer 2024 - 8,28.808,26.126,27.421,4.81,9.31,1.3870000000000005,2.6819999999999986,False
https://core.trackmania.nadeo.live/maps/f626bb59-ef59-453d-96c4-66e9b96d2b9b/thumbnail.jpg,Summer 2024 - 9,34.789,31.678,33.592,3.44,8.94,1.1970000000000027,3.1110000000000007,False
https://core.trackmania.nadeo.live/maps/54f52217-2e15-42a5-b6b8-cb88f35a3230/thumbnail.jpg,Summer 2024 - 10,29.0,26.653,28.133,2.99,8.09,0.8670000000000009,2.3470000000000013,False
https://core.trackmania.nadeo.live/maps/91808e00-e4c5-4a30-9c41-6bea6c8101f9/thumbnail.jpg,Summer 2024 - 11,42.221,38.373,41.488,1.74,9.11,0.732999999999997,3.847999999999999,False
https://core.trackmania.nadeo.live/maps/c3f421db-3a7a-4c27-8ba6-d153d770d0c3/thumbnail.jpg,Summer 2024 - 12,36.511,34.31,36.295,0.59,6.03,0.21600000000000108,2.2010000000000005,False
https://core.trackmania.nadeo.live/maps/1e70fc80-c7b8-44dd-9cb0-a1d0c762c913/thumbnail.jpg,Summer 2024 - 13,40.465,39.035,40.384,0.2,3.53,0.08100000000000307,1.4300000000000068,False
https://core.trackmania.nadeo.live/maps/02308b7a-7179-4725-bc9f-af06fee86ad7/thumbnail.jpg,Summer 2024 - 14,55.321,51.326,54.954,0.66,7.22,0.36699999999999733,3.9949999999999974,False
https://core.trackmania.nadeo.live/maps/0638b603-0e8d-440f-a11c-64d9007e8a0e/thumbnail.jpg,Summer 2024 - 15,37.224,34.214,37.316,-0.25,8.09,-0.09200000000000585,3.009999999999998,False
https://core.trackmania.nadeo.live/maps/d4102b54-47d6-4400-a210-59c4043df499/thumbnail.jpg,Summer 2024 - 16,49.322,45.708,49.284,0.08,7.33,0.03800000000000381,3.6140000000000043,False
https://core.trackmania.nadeo.live/maps/d90022c2-4a5e-44e4-b1da-534d82ea9ee4/thumbnail.jpg,Summer 2024 - 17,48.718,46.502,48.822,-0.21,4.55,-0.1039999999999992,2.216000000000001,False
https://core.trackmania.nadeo.live/maps/fc2bd10c-d6ac-4d41-b815-af751feccf13/thumbnail.jpg,Summer 2024 - 18,46.002,43.662,47.935,-4.2,5.09,-1.9329999999999998,2.3400000000000034,False
https://core.trackmania.nadeo.live/maps/3f243712-dc7d-473d-be6e-3a31f87d4214/thumbnail.jpg,Summer 2024 - 19,46.503,44.608,48.024,-3.27,4.08,-1.5210000000000008,1.8950000000000031,False
https://core.trackmania.nadeo.live/maps/826e29d4-ff33-4a1a-b5a8-6a8d1211261b/thumbnail.jpg,Summer 2024 - 20,51.617,46.402,52.96,-2.6,10.1,-1.3430000000000035,5.214999999999996,False
https://core.trackmania.nadeo.live/maps/45d25b00-b0c5-48ac-97cf-4b9351b99cbd/thumbnail.jpg,Summer 2024 - 21,55.452,52.282,58.235,-5.02,5.72,-2.7830000000000013,3.1700000000000017,False
https://core.trackmania.nadeo.live/maps/ea9582c6-c879-45a9-bf1f-6edbd11877e2/thumbnail.jpg,Summer 2024 - 22,48.448,45.888,50.037,-3.28,5.28,-1.5889999999999986,2.5600000000000023,False
https://core.trackmania.nadeo.live/maps/66c03ca3-b7e1-4a89-b31d-bdb329b45be2/thumbnail.jpg,Summer 2024 - 23,42.721,39.158,45.141,-5.66,8.34,-2.4200000000000017,3.5629999999999953,False
https://core.trackmania.nadeo.live/maps/5ad1a58e-0a13-4d34-832b-a50c9377f02c/thumbnail.jpg,Summer 2024 - 24,63.886,61.607,67.508,-5.67,3.57,-3.621999999999993,2.2790000000000035,False
https://core.trackmania.nadeo.live/maps/0a12b854-a822-4d95-8add-49266fb9eca5/thumbnail.jpg,Summer 2024 - 25,70.347,66.763,79.932,-13.63,5.09,-9.585000000000008,3.583999999999989,False
https://core.trackmania.nadeo.live/maps/d2b8a048-209d-4cfa-b5a4-bc3e3cab3566/thumbnail.jpg,Spring 2024 - 1,29.089,25.618,26.761,8.0,11.93,2.3279999999999994,3.471,False
https://core.trackmania.nadeo.live/maps/b1b9df44-7080-4c4c-8aed-46bda58e56b1/thumbnail.jpg,Spring 2024 - 2,36.744,33.358,34.598,5.84,9.22,2.146000000000001,3.386000000000003,False
https://core.trackmania.nadeo.live/maps/1ed1d2c0-6da7-46b2-9777-f6ca3e5a1b2c/thumbnail.jpg,Spring 2024 - 3,32.144,27.365,28.673,10.8,14.87,3.471,4.779,False
https://core.trackmania.nadeo.live/maps/46f46e2a-2db3-4ac6-a49e-38255297d73e/thumbnail.jpg,Spring 2024 - 4,28.344,25.254,26.568,6.27,10.9,1.7759999999999998,3.09,False
https://core.trackmania.nadeo.live/maps/cd9369a6-2a22-4f5a-8084-955a8ca2d5e0/thumbnail.jpg,Spring 2024 - 5,32.922,29.388,30.29,7.99,10.73,2.631999999999998,3.5339999999999954,False
https://core.trackmania.nadeo.live/maps/20b9b642-e396-4ea3-a996-105c3c5d98ee/thumbnail.jpg,Spring 2024 - 6,29.411,27.453,27.972,4.89,6.66,1.439,1.958000000000002,False
https://core.trackmania.nadeo.live/maps/87a892b5-a601-44d5-a01d-a9fe32a4d686/thumbnail.jpg,Spring 2024 - 7,35.732,33.438,34.551,3.31,6.42,1.1809999999999974,2.293999999999997,False
https://core.trackmania.nadeo.live/maps/481977ee-a775-4515-b964-7a6e26a676a9/thumbnail.jpg,Spring 2024 - 8,29.279,26.173,27.487,6.12,10.61,1.7920000000000016,3.1060000000000016,False
https://core.trackmania.nadeo.live/maps/bf7e990f-860e-4e2a-8dbb-5fa376184fe1/thumbnail.jpg,Spring 2024 - 9,32.663,29.436,31.165,4.59,9.88,1.4979999999999976,3.2269999999999968,False
https://core.trackmania.nadeo.live/maps/8c973e2d-fa73-4db7-af94-57135bdaa778/thumbnail.jpg,Spring 2024 - 10,37.878,32.872,35.687,5.78,13.22,2.1910000000000025,5.006,False
https://core.trackmania.nadeo.live/maps/6b20ec6c-f8f1-4b8b-b6e9-93089d6a2a09/thumbnail.jpg,Spring 2024 - 11,37.172,32.336,36.174,2.68,13.01,0.9979999999999976,4.8359999999999985,False
https://core.trackmania.nadeo.live/maps/1255469a-bbf8-4bcf-b8bb-3ad57220d6a1/thumbnail.jpg,Spring 2024 - 12,41.838,39.167,41.366,1.13,6.38,0.4720000000000013,2.6709999999999994,False
https://core.trackmania.nadeo.live/maps/feb4c9f2-a0dd-408d-9aa4-f19dc5187bb8/thumbnail.jpg,Spring 2024 - 13,37.291,32.825,36.411,2.36,11.98,0.8799999999999955,4.465999999999994,False
https://core.trackmania.nadeo.live/maps/1f5e2782-07ca-4d5c-92cc-53f6112fd7f4/thumbnail.jpg,Spring 2024 - 14,43.988,40.595,43.15,1.91,7.71,0.838000000000001,3.3930000000000007,False
https://core.trackmania.nadeo.live/maps/f405ea1f-e805-4364-9277-d0eb746f0783/thumbnail.jpg,Spring 2024 - 15,46.655,43.778,46.388,0.57,6.17,0.267000000000003,2.8770000000000024,False
https://core.trackmania.nadeo.live/maps/f3766897-8e14-46ab-a3b4-9d43889a9b3d/thumbnail.jpg,Spring 2024 - 16,44.978,41.538,44.555,0.94,7.65,0.4230000000000018,3.440000000000005,False
https://core.trackmania.nadeo.live/maps/23a8d15f-1e8f-4ccb-9660-8702dbb56cef/thumbnail.jpg,Spring 2024 - 17,50.224,46.544,50.139,0.17,7.33,0.08499999999999375,3.6799999999999997,False
https://core.trackmania.nadeo.live/maps/e2a51e6c-9314-441d-b81c-6f2aca87fa6a/thumbnail.jpg,Spring 2024 - 18,50.251,47.148,50.105,0.29,6.18,0.1460000000000008,3.1029999999999944,False
https://core.trackmania.nadeo.live/maps/342c1f53-db78-40d1-9e48-e5778ac57af7/thumbnail.jpg,Spring 2024 - 19,35.814,30.428,35.488,0.91,15.04,0.3260000000000005,5.385999999999999,False
https://core.trackmania.nadeo.live/maps/05b3a91b-c5ad-494d-8da5-d484c0145238/thumbnail.jpg,Spring 2024 - 20,39.275,32.756,38.335,2.39,16.6,0.9399999999999977,6.518999999999998,False
https://core.trackmania.nadeo.live/maps/b38ed115-7feb-4660-936d-8c32324117c7/thumbnail.jpg,Spring 2024 - 21,53.318,48.986,53.298,0.04,8.12,0.01999999999999602,4.332000000000001,False
https://core.trackmania.nadeo.live/maps/b6f2e38d-a16e-4204-98d3-73a51c6de7a5/thumbnail.jpg,Spring 2024 - 22,60.706,57.964,60.633,0.12,4.52,0.0730000000000004,2.7420000000000044,False
https://core.trackmania.nadeo.live/maps/0cd18b59-ef45-4d8d-9565-7d12d73f1f0d/thumbnail.jpg,Spring 2024 - 23,46.818,43.933,46.787,0.07,6.16,0.030999999999998806,2.884999999999998,False
https://core.trackmania.nadeo.live/maps/6bc05bad-112f-4991-8c13-f6e377e0c656/thumbnail.jpg,Spring 2024 - 24,61.001,58.493,62.978,-3.24,4.11,-1.9770000000000039,2.5079999999999956,False
https://core.trackmania.nadeo.live/maps/e43cf2bd-629c-4bc1-88e8-3ae956586011/thumbnail.jpg,Spring 2024 - 25,71.111,67.08,74.818,-5.21,5.67,-3.7069999999999936,4.031000000000006,False
https://core.trackmania.nadeo.live/maps/be4acd7d-1ddc-48a8-875a-dbbe1ff0996e/thumbnail.jpg,Winter 2024 - 1,27.195,25.253,25.575,5.96,7.14,1.620000000000001,1.9420000000000002,False
https://core.trackmania.nadeo.live/maps/7ce3acd8-494b-4caa-9e0e-b7352f9afde1/thumbnail.jpg,Winter 2024 - 2,27.993,25.604,26.204,6.39,8.53,1.788999999999998,2.3889999999999993,False
https://core.trackmania.nadeo.live/maps/93cd9f9e-7075-4a55-8b08-e8a0db416d97/thumbnail.jpg,Winter 2024 - 3,24.911,22.302,22.752,8.67,10.47,2.1590000000000025,2.6090000000000018,False
https://core.trackmania.nadeo.live/maps/523e5ff7-08c5-49a7-a939-d3aac1a74e61/thumbnail.jpg,Winter 2024 - 4,29.232,26.438,27.426,6.18,9.56,1.806000000000001,2.7940000000000005,False
https://core.trackmania.nadeo.live/maps/d7086b25-9d94-4d0f-84fb-b11a99c0de99/thumbnail.jpg,Winter 2024 - 5,26.727,23.892,24.916,6.78,10.61,1.811,2.835000000000001,False
https://core.trackmania.nadeo.live/maps/2e49324b-c83c-45ef-8a2c-7172f3653427/thumbnail.jpg,Winter 2024 - 6,29.122,26.878,27.915,4.14,7.71,1.2070000000000007,2.2439999999999998,False
https://core.trackmania.nadeo.live/maps/2cf0ce4d-82f8-48f7-b92a-4dc8e179dda7/thumbnail.jpg,Winter 2024 - 7,35.435,32.095,34.043,3.93,9.43,1.392000000000003,3.3400000000000034,False
https://core.trackmania.nadeo.live/maps/936ec2e4-e14c-4d91-9c93-3e3f5ac53491/thumbnail.jpg,Winter 2024 - 8,26.903,21.955,22.621,15.92,18.39,4.282,4.948,False
https://core.trackmania.nadeo.live/maps/76416c30-70c5-49c1-98e1-aa0f4b4bc476/thumbnail.jpg,Winter 2024 - 9,34.999,28.025,29.394,16.01,19.93,5.605000000000004,6.974000000000004,False
https://core.trackmania.nadeo.live/maps/66b37789-ecf9-4f02-b402-cdd508e7b086/thumbnail.jpg,Winter 2024 - 10,31.01,27.485,29.202,5.83,11.37,1.8079999999999998,3.525000000000002,False
https://core.trackmania.nadeo.live/maps/2e2a5334-4f2d-4e78-9047-9f01c98837ba/thumbnail.jpg,Winter 2024 - 11,34.611,31.674,33.338,3.68,8.49,1.2729999999999961,2.9369999999999976,False
https://core.trackmania.nadeo.live/maps/e1566153-df51-43ca-992f-364d50eb5a43/thumbnail.jpg,Winter 2024 - 12,34.144,30.928,32.758,4.06,9.42,1.3859999999999957,3.2159999999999975,False
https://core.trackmania.nadeo.live/maps/3a59493f-be45-4e6e-beaa-d9afe48db2f2/thumbnail.jpg,Winter 2024 - 13,34.671,32.205,34.065,1.75,7.11,0.6060000000000016,2.466000000000001,False
https://core.trackmania.nadeo.live/maps/a8eb1c95-07b8-460c-aafb-cf883b50113a/thumbnail.jpg,Winter 2024 - 14,35.464,28.956,34.055,3.97,18.35,1.408999999999999,6.507999999999999,False
https://core.trackmania.nadeo.live/maps/0d4ae83b-0f08-4408-a2e5-2deb6779c371/thumbnail.jpg,Winter 2024 - 15,43.111,39.492,41.911,2.78,8.39,1.1999999999999957,3.6189999999999998,False
https://core.trackmania.nadeo.live/maps/1cf76023-71c7-4d44-a25c-f7d443f7d687/thumbnail.jpg,Winter 2024 - 16,50.318,46.737,49.758,1.11,7.12,0.5599999999999952,3.580999999999996,False
https://core.trackmania.nadeo.live/maps/233d2044-c403-47d8-90f4-734a61f9ab48/thumbnail.jpg,Winter 2024 - 17,46.564,39.025,45.09,3.17,16.19,1.4739999999999966,7.5390000000000015,False
https://core.trackmania.nadeo.live/maps/0227cb0a-bd61-42dd-b607-d2abf837e805/thumbnail.jpg,Winter 2024 - 18,49.282,45.408,48.993,0.59,7.86,0.2889999999999944,3.8739999999999952,False
https://core.trackmania.nadeo.live/maps/ce583a45-840d-495c-ab04-e5cc25571898/thumbnail.jpg,Winter 2024 - 19,47.188,44.398,46.351,1.77,5.91,0.8370000000000033,2.789999999999999,False
https://core.trackmania.nadeo.live/maps/874d81b1-9c1a-48c4-91ae-75767fbb358e/thumbnail.jpg,Winter 2024 - 20,53.854,44.234,52.5,2.51,17.86,1.3539999999999992,9.619999999999997,False
https://core.trackmania.nadeo.live/maps/e1f60c7c-1381-4251-a9a1-21fdf961be3d/thumbnail.jpg,Winter 2024 - 21,49.589,43.728,48.958,1.27,11.82,0.6310000000000002,5.860999999999997,False
https://core.trackmania.nadeo.live/maps/5090446c-7166-494e-8fa1-ce01e5abce48/thumbnail.jpg,Winter 2024 - 22,69.896,64.291,69.738,0.23,8.02,0.15800000000000125,5.605000000000004,False
https://core.trackmania.nadeo.live/maps/26325150-622f-45f4-acd8-e43c01591843/thumbnail.jpg,Winter 2024 - 23,42.598,39.76,42.474,0.29,6.66,0.12400000000000233,2.838000000000001,False
https://core.trackmania.nadeo.live/maps/6e2bde26-d560-4f06-a33a-67424a5924d3/thumbnail.jpg,Winter 2024 - 24,56.489,49.858,55.739,1.33,11.74,0.75,6.631,False
https://core.trackmania.nadeo.live/maps/28f675f8-0cfa-4f4a-9c95-d64d369fbe7e/thumbnail.jpg,Winter 2024 - 25,61.996,57.781,63.445,-2.34,6.8,-1.448999999999998,4.215000000000003,False
https://core.trackmania.nadeo.live/maps/c59359ba-f033-420d-9f18-17b0c5fe8d8b/thumbnail.jpg,Fall 2023 - 1,24.452,22.524,23.351,4.5,7.88,1.1010000000000026,1.9280000000000008,False
https://core.trackmania.nadeo.live/maps/32bc6d38-ce2b-4c39-a1ce-e69be8865149/thumbnail.jpg,Fall 2023 - 2,25.56,23.413,24.334,4.8,8.4,1.225999999999999,2.1469999999999985,False
https://core.trackmania.nadeo.live/maps/dc100875-ebfc-4157-afe1-ca0e5c266fc9/thumbnail.jpg,Fall 2023 - 3,28.085,25.118,26.518,5.58,10.56,1.5670000000000002,2.9670000000000023,False
https://core.trackmania.nadeo.live/maps/5d031733-47bf-49c2-b4f8-af23c01c9061/thumbnail.jpg,Fall 2023 - 4,24.819,23.216,23.758,4.27,6.46,1.061,1.602999999999998,False
https://core.trackmania.nadeo.live/maps/a9cadab9-824c-4af6-9ff2-bb7571fbaa74/thumbnail.jpg,Fall 2023 - 5,28.091,24.874,26.546,5.5,11.45,1.5450000000000017,3.2170000000000023,False
